timestamp,neighbor_id,rssi,energy_consumption
11815,139,-69,238.594
11815,138,-78,238.594
11815,74,-71,238.594
11816,42,-74,238.125
11816,103,-82,238.125
11816,57,-83,238.125
11816,139,-69,238.125
11816,138,-78,238.125
11816,74,-71,238.125
11817,42,-74,238.125
11817,103,-82,238.125
11817,57,-83,238.125
11817,139,-69,238.125
11817,138,-78,238.125
11817,74,-71,238.125
11818,42,-74,238.125
11818,103,-82,238.125
11818,57,-83,238.125
11818,139,-69,238.125
11818,138,-78,238.125
11818,74,-71,238.125
11819,42,-74,238.125
11819,103,-82,238.125
11819,57,-83,238.125
11819,139,-69,238.125
11819,138,-78,238.125
11819,74,-71,238.125
11820,42,-74,238.125
11820,103,-82,238.125
11820,57,-83,238.125
11820,139,-69,238.125
11820,138,-78,238.125
11820,74,-71,238.125
11821,42,-74,238.125
11821,103,-82,238.125
11821,57,-83,238.125
11821,139,-69,238.125
11821,138,-78,238.125
11821,74,-71,238.125
11822,42,-74,238.125
11822,103,-82,238.125
11822,57,-83,238.125
11822,139,-69,238.125
11822,138,-78,238.125
11822,74,-71,238.125
11823,42,-74,238.125
11823,103,-82,238.125
11823,57,-83,238.125
11823,139,-69,238.125
11823,138,-78,238.125
11823,74,-71,238.125
11824,42,-74,238.125
11824,103,-81,238.125
11824,57,-83,238.125
11824,139,-69,238.125
11824,138,-78,238.125
11824,74,-71,238.125
11825,42,-74,238.125
11825,103,-81,238.125
11825,57,-83,238.125
11825,139,-69,238.125
11825,138,-78,238.125
11825,74,-71,238.125
11826,42,-74,238.125
11826,103,-81,238.125
11826,57,-83,238.125
11826,139,-69,238.125
11826,138,-78,238.125
11826,74,-71,238.125
11827,42,-74,238.125
11827,103,-81,238.125
11827,57,-83,238.125
11827,139,-69,238.125
11827,138,-78,238.125
11827,74,-71,238.125
11828,42,-74,238.125
11828,103,-81,238.125
11828,57,-83,238.125
11828,139,-69,238.125
11828,138,-78,238.125
11828,74,-71,238.125
11829,42,-74,238.125
11829,103,-82,238.125
11829,57,-83,238.125
11829,139,-69,238.125
11829,138,-78,238.125
11829,74,-71,238.125
11830,42,-74,238.125
11830,103,-83,238.125
11830,57,-83,238.125
11830,139,-69,238.125
11830,138,-78,238.125
11830,74,-71,238.125
11831,42,-74,238.125
