timestamp,neighbor_id,rssi,energy_consumption
1,57,-91,235.312
2,57,-91,235.312
3,57,-91,235.312
4,57,-91,235.312
5,57,-91,235.312
6,57,-91,235.312
7,57,-91,235.312
8,57,-91,235.781
9,57,-91,235.312
10,57,-91,235.312
11,57,-91,235.312
12,57,-91,235.312
13,57,-91,235.312
14,57,-91,235.312
15,57,-91,235.312
16,57,-91,235.312
17,57,-91,235.312
18,57,-91,235.312
19,57,-91,235.312
20,57,-91,235.312
21,57,-91,235.312
22,57,-91,235.312
23,57,-91,235.312
24,57,-91,235.312
25,57,-91,235.312
26,57,-91,235.312
27,57,-91,235.781
28,57,-91,235.312
29,57,-91,235.781
30,57,-91,235.312
31,57,-91,235.781
32,57,-91,235.312
33,57,-91,235.781
34,57,-91,235.312
35,57,-91,235.312
36,57,-91,235.312
37,57,-91,235.781
38,57,-91,235.312
39,57,-91,235.781
40,57,-91,235.312
41,57,-91,235.312
42,57,-91,235.312
43,57,-91,235.781
44,57,-91,235.312
45,57,-91,235.312
46,57,-91,235.312
47,57,-91,235.312
48,57,-91,235.312
49,57,-91,235.312
50,57,-91,235.312
51,57,-91,235.312
52,57,-91,235.312
53,57,-91,235.312
54,57,-91,235.312
55,57,-91,235.312
56,57,-91,235.312
57,57,-91,235.312
58,57,-91,235.312
59,57,-91,235.312
60,57,-91,235.781
61,57,-91,235.312
62,57,-91,235.781
63,57,-91,235.312
64,57,-91,235.781
65,57,-91,235.312
66,57,-91,235.312
67,57,-91,235.312
68,57,-91,235.781
69,57,-91,235.312
70,57,-91,235.312
71,57,-91,235.312
72,57,-91,235.312
73,57,-91,235.312
74,57,-91,235.312
75,57,-91,235.312
76,57,-91,235.312
77,57,-91,235.312
78,57,-91,235.781
79,57,-91,235.312
80,57,-91,235.781
81,57,-91,235.312
82,57,-91,235.312
83,57,-91,235.312
84,57,-91,235.781
85,57,-91,235.312
86,57,-91,235.312
87,57,-91,235.312
88,57,-91,235.781
89,57,-91,235.312
90,57,-91,235.312
91,57,-91,235.312
92,57,-91,235.312
93,57,-91,235.312
94,57,-91,235.312
95,57,-91,235.312
96,57,-91,235.781
97,57,-91,235.312
98,57,-91,235.781
99,57,-91,235.312
100,57,-91,235.781
101,57,-91,235.312
102,57,-91,235.781
103,57,-91,235.312
104,57,-91,235.312
105,57,-91,235.312
106,57,-91,235.781
107,57,-91,235.312
108,57,-91,235.781
109,57,-91,235.312
110,57,-91,235.781
111,57,-91,235.312
