timestamp,neighbor_id,rssi,energy_consumption
3920,57,-77,244.688
3921,103,-79,243.75
3921,211,-88,243.75
3921,57,-77,243.75
3922,103,-79,243.75
3922,211,-88,243.75
3922,57,-77,243.75
3923,103,-79,243.75
3923,211,-88,243.75
3923,57,-77,243.75
3924,103,-79,244.688
3924,211,-88,244.688
3924,57,-77,244.688
3925,103,-79,244.219
3925,211,-88,244.219
3925,57,-77,244.219
3926,103,-79,243.75
3926,211,-88,243.75
3926,57,-77,243.75
3927,103,-79,244.688
3927,211,-88,244.688
3927,57,-77,244.688
3928,103,-79,244.688
3928,211,-88,244.688
3928,57,-77,244.688
3929,103,-79,243.75
3929,211,-88,243.75
3929,57,-77,243.75
3930,103,-79,243.75
3930,211,-88,243.75
3930,57,-77,243.75
3931,103,-79,244.688
3931,211,-88,244.688
3931,57,-77,244.688
3932,103,-79,244.219
3932,211,-88,244.219
3932,57,-77,244.219
3933,103,-79,243.75
3933,211,-88,243.75
3933,57,-77,243.75
3934,103,-79,243.75
3934,211,-88,243.75
3934,57,-77,243.75
3935,103,-79,244.688
3935,211,-88,244.688
3935,57,-77,244.688
3936,103,-79,243.75
3936,211,-88,243.75
3936,57,-77,243.75
3937,103,-79,243.75
3937,211,-88,243.75
3937,57,-77,243.75
3938,103,-79,244.219
3938,211,-88,244.219
3938,57,-77,244.219
3939,103,-79,244.688
3939,211,-88,244.688
3939,57,-77,244.688
3940,103,-79,244.219
3940,211,-88,244.219
3940,57,-77,244.219
3941,103,-79,243.75
3941,211,-88,243.75
3941,57,-77,243.75
3942,103,-79,244.219
3942,211,-88,244.219
3942,57,-77,244.219
3943,103,-79,244.688
3943,211,-88,244.688
3943,57,-77,244.688
3944,103,-79,243.75
3944,211,-88,243.75
3944,57,-77,243.75
3945,103,-79,243.75
3945,211,-88,243.75
3945,57,-77,243.75
3946,103,-79,244.688
3946,211,-88,244.688
3946,57,-77,244.688
3947,103,-79,244.219
3947,211,-88,244.219
3947,57,-77,244.219
3948,103,-79,243.75
3948,211,-88,243.75
3948,57,-77,243.75
3949,103,-79,243.75
3949,211,-88,243.75
3949,57,-77,243.75
3950,103,-79,244.688
3950,211,-88,244.688
3950,57,-77,244.688
3951,103,-79,244.219
3951,211,-88,244.219
3951,57,-77,244.219
3952,103,-79,243.75
3952,211,-88,243.75
3952,57,-77,243.75
3953,103,-79,244.219
3953,211,-88,244.219
3953,57,-77,244.219
3954,103,-79,244.688
3954,211,-88,244.688
3954,57,-77,244.688
3955,103,-79,244.219
3955,211,-88,244.219
3955,57,-77,244.219
3956,103,-79,243.75
3956,211,-88,243.75
3956,57,-77,243.75
3957,103,-79,244.688
3957,211,-88,244.688
3957,57,-77,244.688
3958,103,-79,244.688
3958,211,-88,244.688
3958,57,-77,244.688
3959,103,-79,243.75
3959,211,-88,243.75
3959,57,-77,243.75
3960,103,-79,244.219
3960,211,-88,244.219
3960,57,-77,244.219
3961,103,-79,244.688
3961,211,-88,244.688
3961,57,-77,244.688
3962,103,-79,244.219
3962,211,-88,244.219
3962,57,-77,244.219
3963,103,-79,243.75
